title,description,price,status,url,date_public
Продавець в зоомагазин,"Шукаємо продавця в зоомагазин - Троєщина
Обов'язково досвід роботи в зоотоварах не менше року!!! Без досвіду не телефонувати!
Графік роботи : 3/3
З 10:00 до 20:00
Маємо генератор!
+38********02",None,15 000 - 16 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/prodavets-v-zoomagazin-IDR4ou3.html,Опубліковано Сьогодні о 09:21
"Продавець продуктовий магазин, фаст-фуд,","В невеликий продуктовий магазин потрібен продавець продовольчих товарів з навиками приготування фаст-фуд, харчування. Знання касового апарату.
 Вік від 20 до 45. Приємна зовнішність та охайність. 
 Заробітна плата ставка та процент від продажів.",None,6 700 - 13 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/prodavets-produktoviy-magazin-fast-fud-IDR77lG.html,Опубліковано Сьогодні о 08:56
Пекарь в магазин,"В магазин "" Честор"" пер. Каретный,17, требуется пекарь.Требования:опыт работы от 1 года,выпечка хлебобулочных изделий,соблюдение трудовой дисциплины.Условия работы- 10 ч., 2/5, З/П 6000,00-7000,00.Ольга Викторовна - 09************79.",None,6 000 - 7 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/pekar-v-magazin-IDQTCLj.html,Опубліковано Сьогодні о 09:30
Требуется продавец  парень на рынок Аноголенко,"Требуется продавец парень на рынок Аноголенко до 28лет. Активный, общительный,трудолюбивый. Без вредных привычек. Желательно с опытом работы. Время работы с 7-40 до 15-00. Выходной Понедельник.",None,9 000 - 9 001 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/trebuetsya-prodavets-paren-na-rynok-anogolenko-IDR5QEX.html,Опубліковано Сьогодні о 09:28
Потрібна прибиральниця у ресторан 600 грн,"Шановні будь-ласка телефонуйте! Я не буду відповідати на ваші смс. Та призодьте на співбесіду!
Потрібна прибиральниця у ресторан
Все даємо 
Біля метро
За день оплата 600 грн
У нас є пральна машина та посудомийка",None,13 000 - 15 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/potrbna-pribiralnitsya-u-restoran-600-grn-IDQONDA.html,Опубліковано Сьогодні о 09:35
Работа в такси UBER и BOLT! Ежедневные ВЫПЛАТЫ!!,"Подключайся к PROFI Drivers - официальному партнеру международных компаний UBER и BOLT в Украине прямо сейчас!!! Работаем с первых дней появления UBER в Украине! Наша комиссия всего от 0% до 5%!! ЕЖЕДНЕВНЫЕ ВЫПЛАТЫ!! Преимущества работы в UBER и BOLT перед другими такси города: 1. Никаких абонплат, предоплат и вносов 2. Постоянно есть работа в режиме 7 дней/24 часа. Ни в одном другом такси столько заказов нет!!! 3. Никаких обязательств: в графике работы, количестве выполненных заказов, отменять можно и без санкций любое количество заказов 4. Время бесплатного ожидания на адресе ВСЕГО 2 минуты. Вдумайтесь только - 2 мин вместо 5-10 мин в остальных такси города!!! 5. Очень удобный и легкий в использовании интерфейс программы. Для НОВИЧКА в такси - идеальный вариант! 6. Никаких диспетчеров, перезвонов и тд 7. Компания PROFI Drivers предоставляет скидки на топливо до 3грн на литре с первого дня работы 8. При отказе клиента ( или так называемые лыжи) Вам мгновенно приходит неустойка на Ваш счет. Можно много и долго перечислять все плюсы этих компаний - передовых компании в сфере такси, лучше один раз зарегистрироваться и попробовать в работе))) И самое главное, что ни одно такси не предоставит Вам всего вышеперечисленного!!! Требования к авто: все иностранные авто с 1998 года выпуска на украинских номерах. Для машин комфорт и бизнес-класса, а также микроавтобусов другая тарификация! Требования для подключения: - Водительское удостоверение (Стаж вождения от 1 года) - Техпаспорт автомобиля - Наличие действующего страхового полиса на авто - Наличие смартфона или планшета с постоянным доступом к сети Интернет. Стать водителем PROFI Drivers очень просто, отправив документы для подключения удаленно на Telegram, Viber или WhatsApp Киевстар. Либо можете приехать к нам в офис. Предоставляем обучение и онлайн поддержка 24 часа в сутки. Как только Вы зарегистрируетесь в системе, Вы сразу сможете выполнять заказы и получать доход. БЕЗ ВСЯКИХ ВЗНОСОВ и ДОПОЛНИТЕЛЬНЫХ СБОРОВ!",None,23 000 - 33 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/rabota-v-taksi-uber-i-bolt-ezhednevnye-vyplaty-IDLoSuw.html,Опубліковано Сьогодні о 09:31
Пилорамщик (пред. Жилье),"Деревопереробатывающему предприятию требуются срочно пилорамщики на ленточные рамы Ритм.
Работа круглогодичная и постоянная!!!
Предоставляем жилье и все условия быта на производстве!!!
Опыт работы-обязателен!!!
Расчет по кругляку, зарплата еженедельная.
Документы иметь обязательно!!!

Алко-наркозависимых и лица не настроенные работать по графику в сложенном коллективе-не беспокоить!!!
На предприятии введена система штрафов!!!",None,20 000 - 30 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/piloramschik-pred-zhile-IDQLRZo.html,Опубліковано Сьогодні о 09:00
"водій-експедитор на власному авто (газель, до 2т)","Продуктове торгово-виробниче підприємство запрошує в свою команду Водія-експедитора на власному вантажному авто. Вимоги: Посвідчення кат. «В» і «С» обов’язково; Досвід роботи на аналогічній посаді не менше півроку; Наявність вантажного авто до 2 т, бажано — газель; Обов’язки: Доставка товару по торгових точках по місту та області; Прийом товару зі складу згідно з відвантажувальною документацією з подальшою адресною доставкою на клієнта Умови роботи: Стабільна та перспективна робота у великій корпорації; Графік 5/2 Компенсація палива, амортизація ",None,Повна зайнятість,https://www.olx.ua/uk/obyavlenie/rabota/vody-ekspeditor-na-vlasnomu-avto-gazel-do-2t-IDR5eLV.html,Опубліковано Сьогодні о 09:16
Продавець у продуктовий магазин,Продавець у продуктовий магазин. Центр. Графік роботи: 8.00 - 20.00. Тиждень через тиждень.,None,14 000 - 15 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/prodavets-u-produktoviy-magazin-IDR5PRz.html,Опубліковано Сьогодні о 09:10
Водитель на маршрут,Требуется порядочный ответственен водитель на 146 маршрут,None,14 000 - 20 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/voditel-na-marshrut-IDQHO0H.html,Опубліковано Сьогодні о 08:53
Менеджер з продажу (віддалена робота-робота вдома) м. Кам'янське,"Потрібен Менеджер з продажу в компанію ТД Стожари – продаж посуду, побутової хімії, госптоварів, іграшки, будматеріалів. На ринку України ми працюємо 18 років.Умови роботи:-	Дистанційна робота, в телефонному режимі (робота вдома на повну зайнятість - хто шукає додатковий заробіток, будь ласка, не турбувати)-	Графік роботи з 9:00 до 18:00 з понеділка до п'ятниці.-	Дистанційне навчання (5дн) і стажування 5дн (наявність Зуму). Стажування оплачується -Оплачувана відпустка своєчасна виплата заробітної плати (два рази на місяць), кар'єрний зріст.Бажані якості кандидата на посаду:-	Впевнений користувач ПК (знання базових офісних програм)-	Наявність інтернету, ноутбук чи ПК, навушники (обов'язково)Ваша робота полягатиме в:Прийом та обробка замовлень клієнта.Інформування клієнтів про новинки, сезонні товари, акції.Для запису на співбесіду натисніть Відгукнутись - Посилання на форму подання резюмеРозглядаються кандидати лише з наявністю резюме ( вам треба заповнити резюме за посиланням )Якщо е питання дзвоніть в робочій час - Пн- Пт 09:00-18:00 ",None,12 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/menedzher-z-prodazhu-vddalena-robota-robota-vdoma-m-kamyanske-IDMdg0h.html,Опубліковано Сьогодні о 09:20
Працівник у фастфуд,"Требования:
відповідальність, акуратність, комунікабельність,
вміння працювати в команді, почуття гумору, зібраність, пунктуальність!!
Условия работы:
Змінний графік, безкоштовне харчування

Обязанности:
приготування страв відповідно до рецепту,
дотримання санітарних норм на робочому місці.
Телефонуватиу з 10:00 до 16:00 години.
Оплата в кінці дня.
Ставка 500 , якщо є робота +%!
Робота по змінам !",None,6 000 - 9 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/pratsvnik-u-fastfud-IDQJger.html,Опубліковано Сьогодні о 09:24
Требуется бариста на дружбу,"Требуется бариста в кофейню на дружбе, с опытом работы. График 2/2 с 8 до 20.00, зп 500грн ставка + процент от кассы, стажировка оплачиваемая, по дополнительным вопросам звоните, если не отвечаю, пишите в вайбер или телеграм. номер 09*********24 Максим",None,10 000 - 12 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/trebuetsya-barista-na-druzhbu-IDQiFoi.html,Опубліковано Сьогодні о 08:56
Пекарь в кодитерский цех (обучение),"Требуется пекарь в кондитерский цех, возможно обучение, Будённовский район, ул Баумана, зп от 40000 гр Тел 071 317 43 19",None,40 000 - 60 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/pekar-v-koditerskiy-tseh-obuchenie-IDOr8ls.html,Опубліковано Сьогодні о 09:30
Дірект - менеджер,"Шукаємо співробітників в компанію ТОВ ""ІнфоПром"" за адресою м.Львів
Вимоги та умови:
-Графік гнучкий (самостійно обираєте зручний для себе час роботи). 
Робота буде займати від 2 до 3 год/день. 
-Працювати можна з присторїв з яких вам буде зручно.
-З/П залежатиме від часу приділеного вами роботі. 
-Працювати можна з 16 років 

Робота легка та не складна, впорається будь-яка зацікавлена людина. 
Всім нюансам навчимо.
Пишіть буду чекати :]
Контактна особа - Наталія",None,400 - 2 000 грн./за годину,https://www.olx.ua/uk/obyavlenie/rabota/drekt-menedzher-IDR8l3N.html,Опубліковано Сьогодні о 09:28
робота різноробочий,"На грибне виробництво потрібний різноробочий у с.Братковичі. Робота пов'язана з переміщенням (завантаженням, вкладанням і вивантаженням грибних блоків по 20 кг), тому вимога-  фізична витривалість. Прохання не звертатися людям з алкогольною залежністю. Бажане проживання - Братковичі або навколишні населені пункти.",None,10 000 - 11 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/robota-rznorobochiy-IDNxX4n.html,Опубліковано Сьогодні о 09:00
Обробка заявок/віддалено,"Потрібна людина для роботи в онлайн магазині«Tandem »яка оброблятиме вхідні заявки від клієнтів в Діректі протягом дня.Робота відбувається виключно віддалено.ОСНОВНІ ОБОВʼЯЗКИ:Підтримувати актив на сторінці,викладати контент,який вам надається.Швидко обробляти повідомлення від зацікавлених людей,консультувати їх,відповідати на запитання,використовуючи подані вам шаблони.Бути грамотним та ввічливими з людьми, бути назв язку з нами.ВИМОГИ ДО КАНДИДАТА:Стать не важлива. Досвід не обовʼязковий, початкове навчання надається, головне виконувати все якісно та швидко. Доступ до інтернету та можливість бути онлайн якнайчастіше протягомдня (коли приходять заявки].УМОВИ ТА ПЕРЕВАГИ:Займає не багато часу, який винагороджується хорошим щоденним доходом. Робота віддалена зтелефону/ноутбука/ПК, тому працюйте де вамзручно. Перспективи зростання у цій сфері. Якщо хочете спробувати себе у цій сфері- звʼяжіться будь ласка зі мною тут. Зацікавлених прошу писати вОЛХ.Контактна особа Артем ",None,1 500 - 35 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/obrobka-zayavok-vddaleno-IDR8lab.html,Опубліковано Сьогодні о 09:35
Работа водителем в Лицензированом такси зп (50*50) UKLON Comfort B,"Предлагаем работу в Киеве.Стабильная заработная плата от 20000 грн в месяц.50% водителю от общей кассы, Возмещение топлива 50%Возмещение суммы комиссии 50%.Минимальная зарплата за 1 смену - от 800 грн.Своевременный расчёт, доходы контролируете самостоятельно в приложении, всё прозрачно.Водитель закрепляется за определенным автомобилем. Обслуживание автомобиля на нашем СТО за счет компании.Предоставляем:- Бесплатное обучение. Полный инструктаж по работе;- Поддержка 24/7 и сопровождение нашими менеджерами; Автомобили оборудованы всем необходимым для работы:- Корпоративный смартфон, держатель, зарядка;- Автокресло;- Защитная перегородка между водителем и пассажирами;- Знание города не обязательно. Маршрут по навигатору;- Работа по удобным мобильным приложениям UKLON Driver. Bolt Driver;- Отсутствие простоев, всегда большое количество заказов.- Газ и Дизель заправляем по скидочным ценам.Автомобили от 2018г. Класса комфорт Автомат/механика. Дизель/газ.- Toyota Camry.- Volkswagen Polo,Jetta.- Hyundai Accent,Elantra.- Kia Cerato.- Peugeot 301.- Citroen C-Elysee.- Renault Sandero,Logan,Fluence.Обязанности: -Пассажирские перевозки в приделах города Киева. Гибкий график работы:Посменно.Один на авто.Отсутсвие залоговой суммы!Требования к кандидату:- Водительские права категории B от 3х лет.- Умение пользоватся смартфоном.- Презентабельний внешний вид.- Отсутствие наркотической и алкогольной зависимости. - Желание работать и зарабатывать.- Ответственность и порядочность.Териториально находимся - Оболонский р-н. Ждем вас в нашем дружественном колективе.",None,20 000 - 45 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/rabota-voditelem-v-litsenzirovanom-taksi-zp-5050-uklon-comfort-b-IDIqLBC.html,Опубліковано Сьогодні о 09:31
Требуются мастера по ремонту холодильников хороший %,"Компаниям Глобал-Мастер и Золотые руки требуются мастера по ремонту бытовых холодильников .Оплата высокая, мастер получает с заявки 65%. Большое количество заказов. Возможность выбора районаОсновные требования: со своим инструментом; честность и пунктуальность; опыт работы от 1 года; умение договариваться с клиентом.Условия работы:  работа по Киеву на выезде;  индивидуальный, свободный график; * Контактное лицо: 06******28",None,35 000 - 40 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/trebuyutsya-mastera-po-remontu-holodilnikov-horoshiy-IDR8kRj.html,Опубліковано Сьогодні о 09:10
Запрошуємо на роботу КОСМЕТОЛОГА !!!,"Центр косметології запрошує на роботу КОСМЕТОЛОГА !!!

ПРОПОНУЄМО :
• гідну заробітну плату 
(10 000 грн. ставка + відсоток);
• комфортний графік роботи 
(Пн - Пт з 9:00 - 18:00 год.)
• молодий та дружній колектив.

ВИМОГИ ДО КАНДИДАТА  : 

• медична освіта;
• досвід роботи косметологом від 1 року;
• приємна зовнішність;
• відповідальність;
• комунікабельність;
• грамотна мова.

Тел : 09***************22
Резюме та два фото (селфі + в повний зріст) відправляйте в ВАЙБЕР або ТЕЛЕГРАМ  з 9:00 - 18:00 год.",None,10 000 - 12 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/zaproshumo-na-robotu-kosmetologa-IDQVwg5.html,Опубліковано Сьогодні о 09:20
"Потрібен пекар-формувальник, (р-н Косіора)","Перша пекарня твого міста"" запрошує до роботи- пекаря-формувальника.Обов’язки:Формування та випікання виробів відповідно до технологічних карт (без замісу тіста);Контроль якості виробленої продукції;Підтримка чистоти і порядку на робочому місці;Участь у проведення інвентаризації.Ми пропонуємо:Заробітня плата: ставка + % від каси, виплати 2 рази на місяцьГрафік: 2/2, 3\3, з 06:00 до 18:00Оплачуване стажуванняЧекаємо на ваші дзвінки09******93, 07******93. Telegram/Viber — 063 774 50 83",None,10 000 - 12 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/potrben-pekar-formuvalnik-r-n-kosora-IDQsPZ0.html,Опубліковано Сьогодні о 09:24
Требуется шиномонтажник,На СТО в Одессе требуется  шиномонтажникВсе условия обговариваются индивидуально по телефону.,None,Повна зайнятість,https://www.olx.ua/uk/obyavlenie/rabota/trebuetsya-shinomontazhnik-IDQiRXe.html,Опубліковано Сьогодні о 09:16
"Риелтор, менеджер в лучшее АН . Можно без опыта на Таирова, Радужный","Компания недвижимости , уверенно лидирующая на рынке недвижимости более 10 лет , объявляет набор сотрудников с опытом , без опыта работы и возрастом от 24 лет Мы предлагаем: Достойную оплату труда, Гибкий график работы, Информационную, рекламную, юридическую поддержку, Комфортные условия работы в офисе, Бесплатное обучение в «Школе риелторов», Высокий уровень зарплаты (ставка+ 65%), Возможность карьерного роста. Работа на Таирова в новом комфортабельном офисе. Офисные компьютеры . У каждого сотрудника свое рабочее место. Большая база вторичного жилья , работаем со всеми строительными компаниями , Большая база клиентов . Возможность зарабатывать уже с первых дней. Дружный коллектив будет рад каждому новому члену команды . Запись на собеседование (09*********51",None,70 000 - 270 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/rieltor-menedzher-v-luchshee-an-mozhno-bez-opyta-na-tairova-raduzhnyy-IDGeWeW.html,Опубліковано Сьогодні о 08:56
Адміністратор інтернет магазину у Львові,"Вас вітає ФОП Чаленко. 
Нарешті відкрили офіс у Львові і чекаємо на тебе.
Що ми пропонуємо:житло для ВПО,гарний офіс , безперебійна робота (працюємо з генератором),смаколики за наш рахунок,офіс у центрі міста ,корпоративи та гарні призи за твою  класну працю. 
Графік 5/2 з 8:30 до 18:00 (сб,нд вихідний)
Що потрібно робити:багато спілкуватись з клієнтами що до їх замовлень . 
Якщо залишились питання ,пиши або дзвони,залюбки відповімо.",None,18 000 - 25 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/admnstrator-nternet-magazinu-u-lvov-IDR02AF.html,Опубліковано Сьогодні о 09:28
Прибуткова робота із телефону або ПК,"Доброго дня.Компанія ""TopWork""Фізична адреса: м. Київ, Шевченківський  район, вул. Вокзальна, 24Контакти: 38********21Контактна особа Валентина Запрошує на віддалену роботу!Умови праці:• Віддалено• Вільний графік (години обговорюємо індивідуально• Без досвіду, наш менеджер буде з Вами на зв'язку 24/7 БЕЗКОШТОВНО• Заробіток в середньому 250-350 за годину Все залежить від складності та термінів виконання завдання. Обов‘язки:• Написання унікальних статтей високого рівня унікальності на різні тематики • Умінняшвидко та без помилок друкувати текст • виконувати прохання та завдання менеджера( в рамках роботи Також можна виконувати і інші завдання.  Щоденні консультації по роботі, а також підтримка команди гарантована. Вимоги: - смартфон, планшет, пк - стабільний інтернет- уміння швидко та без помилок друкувати тексти- знання іноземних мов вітається Оплата:на вашу банківську картку після кожного успішно виконаного та нами перевіреного завдання + бонусиФізична адреса: м. Київ, Шевченківський  район, вул. Вокзальна24Пишіть у повідомлення OLX ",None,11 000 - 15 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/pributkova-robota-z-telefonu-abo-pk-IDR8kQ9.html,Опубліковано Сьогодні о 09:30
Потрібен лікар-стоматолог,"В приватний кабінет потрібен стоматолог-терапевт. За адресою місто Дніпро смт. Слобожанське 9Б. За більш детальною інформацією, звертайтесь за телефоном +38********10.",None,Повна зайнятість,https://www.olx.ua/uk/obyavlenie/rabota/potrben-lkar-stomatolog-IDR4ozT.html,Опубліковано Сьогодні о 09:31
Відкрито набір на позицію оператор чату,"Шукаєте стабільну роботу з високим рівнем оплати? Тоді Вам до нас!!Працючи з нами Ви отримаєте найкращі умови праці, високу заробітну плату, гнучкий графік, молодий та дружній колектив.Ми пропонуємо:Гнучкий графік, з можливістю обирати зручні робочі години;Виплати 2 рази на місяць, без затримок і штрафів;Сучасний офіс в центрі міста, з усим необхідним для вашого комфорту;Безкоштовне навчання та оплачуване стажування;Технічну підтримку на всіх етапах роботи.Вимоги до кандидатів:Активна життєва позиція;Прагнення до навчання та розвитку;Початковий рівень знання англійської мови (бажано);Стресостійкість;Бажання заробляти.Головні задачі та обов'язки:Ведення чатів;Спілкування з користувачами;Підтримка діалогу з клієнтами;Залучення нових клієнтів.Вважаєте, що нам підходите саме Ви?Пишіть у Viber або Telegram за телефоном +38********21, або залишайте відгук.",None,15 000 - 25 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/vdkrito-nabr-na-pozitsyu-operator-chatu-IDQPEew.html,Опубліковано Сьогодні о 09:35
"Охранник вахта, частный дом.","Срочно, охранник в частный дом вахтовый метод, Выплата без задержек, возможны выплаты еженедельно. Требования : отсутствие судимости и алкогольной зависимости, опрятного внешнего вида, дисциплинированные , без проблем со здоровьем.Прием по результату собеседования.Обязанности : охрана территории, видеонаблюдение,Собеседование по адресу : Киев ст.метро Левобережная, ул. Евгения Сверстюка 19, офис 1104,11 этаж, пнд-птц с 09-00 до 17-00 Звонить пнд-птц с 09-00 до 18-0006******92",None,8 250 - 15 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/ohrannik-vahta-chastnyy-dom-IDNNIKe.html,Опубліковано Сьогодні о 09:10
Здаються в оренду Hyunday sonata. Вигідні умови. Ідеальний стан,"Автопарк здає в оренду автомобіль Hyundai Sonata/KIA K5, 2.0, газ, сірий колір, АКПП, для роботи в службі Болт або Уклон. Авто у відмінному стані, з кондиціонерами. Вартість оренди: Від 3700 грн/тиждень. Заправка та миття за водієм - ТО та ремонт за компанією.Термін оренди – від 1 тиждня. Застава 2000грн Вимоги до кандидата:-вік від 22-х років-Стаж по водійському від 2-х років-Дотримання ПДР -Відсутність судимостей.Дзвоніть, будемо раді з Вами співпрацювати! 09******79",None,23 000 - 26 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/zdayutsya-v-orendu-hyunday-sonata-vigdn-umovi-dealniy-stan-IDQAGoO.html,Опубліковано Сьогодні о 09:20
"Швея, требуется швея для пошива женской одежды,пошив","В связи с расширением цеха на ТаировоНабираем дополнительных сотрудников , швеиРайон Таирово (Таврия,проспект Небесной сотни)Работа постоянная, оплачиваемая стабильноОт Вас ,знания и профессиональные навыки в работеПорядочность, и желание трудитьсяПо всем вопросам обращайтесь по телефону в объявленииПошив женской одежди и не только",None,15 000 - 30 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/shveya-trebuetsya-shveya-dlya-poshiva-zhenskoy-odezhdy-poshiv-IDR6t9W.html,Опубліковано Сьогодні о 08:56
"Продавец ж.вещей, выносной Стол работа с ежедневной ЗП в конце дня 800","Работа с ежедневной оплатой в конце дня, начиная с первого же дня работы.Адрес: пр. Победы 117Продавщица на выносной стол в переходе, торговля футболки - носки - ночнушки и подобноеОплата: 800 грн , фиксированная сумма. Предыдущего опыт в торговле , знание кассового аппарата, санкнижки не нужно.Есть обучающий продавец, вы работаете не самостоятельно.Есть у кого спросить, что неясно.Требование к продавцу:Прямой транспорт, добираться не более 20 мин.наличие любого сенсорного телефона (смартфона)возможность работать в субботу и воскресенье, выходные скользящие по заранее согласованному графику.Режим дня:8.00-20.00Локация:в переходе Метро Житомирская , пр Победы 117Вы не работаете под открытым небом , так как это выносная торговля в подземном переходе.Звоните на номера Лайф или Киевстар, или напишите сообщение в ОЛХ (Вайбер, Телеграм на номер 073).Чтобы получить номер телефона, нажмите на кнопку внизу страницы.Звонить можно с 8 до 22.00, без выходных и праздничных дней.Товар:вещи - футболки, головные уборы и подобное.Выходные дни:По текущему графику: один выходной в неделю, возможно два выходных в неделю . Часто суббота и воскресенье - рабочие дни.Смотрите и другие объявления автора.Если вам на первое время нужна работа без выходных, рассматриваем и такой вариант.на товаре есть ценники, и освоиться можно быстро.Зарплата:800 фиксированная оплата. Есть перспектива увеличения ЗП.ФОП Козачко М.М.",None,20 500 - 21 500 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/prodavets-zh-veschey-vynosnoy-stol-rabota-s-ezhednevnoy-zp-v-kontse-dnya-800-IDLw4Ep.html,Опубліковано Сьогодні о 09:00
Администратор в салон красоты,"На постійну роботу шукаємо Адміністратора в Салон краси Scene_55 

Головні обов’язки:

- Контроль всіх робочих процесів . 
- вміння спілкуватися з клієнтами , 
- грамотна консультація, запис та перезапис клієнтів.
- контроль та підтримка робочих 
процесів та порядку.
- активне ведення соціальних мереж, фото та відео фіксація робіт, обробка фото та відео, написання до них постів та сторіс. (Уміння працювати з контентом для соціальних мереж)
-робота та комунікація з клієнтами, вміння продавати додаткові послуги

-Додаткові доручення керівника. 
-Продаж косметики та біжутерії
-обов’язково залучення нових клієнтів.

Розвиток та репутація залежить від Адміністратора.

Граіфік З 9:00 до 20:00
( 2/2 , 3/3 ) 

Чудові умови.
+Класний колектив.
+Гарантуємо стабільну та своєчасну виплату заробітньої платні. 

Ми шукаємо в свою команду крутого Адміністратора.

Можливо це ти?

Якщо ти активна креативна вмієш систематизувати всі процеси. 
Любиш, щоб тебе поважали, і хочеш обійняти посаду Адміністратора. Та впораєшся з усіма обов’язками.
Тоді, швидше дзвони нам ))",None,6 000 - 15 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/administrator-v-salon-krasoty-IDQhP57.html,Опубліковано Сьогодні о 09:30
Ландшафтний дизайнер,"Опис вакансіїКомпанія НАТАЛІС запрошує на роботу ландшафтного дизайнера/керівника ландшафтних проєктівВимоги:досвід організації та проведення робіт по благоустрою і озелененнювміння проєктувати та складати кошторисизнання дендрології та агротехнікибажано: права категорії «В» та вміння керувати автомобілемОбов’язки:ведення та супровід ландшафтного проєкту від моменту контакту з клієнтом і до завершення об'єктусервісне обслуговування ділянокскладання та корегування кошторисіввиїзд на об'єкти, спілкування з замовникамикерівництво проведенням робіт, подбір підрядниківпідбір робочих, облік їх часузакупки матеріалів для об'єктівУмови:15000 з/п цілорічно + % від кошторису.графік роботи — понеділок-п'ятниця з 9:00 до 18:00. Субота — при необхідності. В високий сезон робочий день не нормований.офіційне працевлаштування після випробувального термніну (1 міс.)меісце роботи — с. Забуччя Київської обл. або Окружна дорога 1вРезюме обов’язково! Портфоліо буде перевагою.(050) 10 50 777 (Ольга Миколаївна)",None,20 000 - 25 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/landshaftniy-dizayner-IDR7Kng.html,Опубліковано Сьогодні о 09:28
"Робота в Англії. Віза в Англію , Великобританію, легальна робота","•     Робота в Англії за контрактом на 6 міс  і виготовленням карти Residence Permit на 3 роки.
 
• Ферма - Робота полягає у сортуванні, вирощуванні і зборі ягід, овочів, грибів в теплицях, полях, складах, упаковка продукції на виробничій лінії; відвантаження продукції зі складу; 

• Будівництво -  спеціалісти і підсобники.

• Клінінг - готелі, хостели, будинки.

• Вимоги: досвід не потрібен; знання мови не потрібне .
•  -Виплата зарплати щотижня. 
• графік роботи 5-6 днів на тиждень, 8-12 годин на день , кожну годину понад це overtime (переробка +50%). 
• медичне страхування за рахунок роботодавця.

• Для тих хто протермінував візу, можна легалізуватися.

Зі знанням Англійської робота може бути різна робота і по спеціальності.",None,80 000 - 170 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/robota-v-angl-vza-v-anglyu-velikobritanyu-legalna-robota-IDPrbgE.html,Опубліковано Сьогодні о 09:31
Шукаємо кухаря в кафе (повар),"До команди ""Heavy Burger"" шукаємо кухаря.Ми пропонуємо вам:Стабільність;Впевненість у завтрашньому дні (не зачинились ні в один локдаун);Гнучкий позмінний графік;Знижки для співробітників;Кар'єрний зріст;Дружня. креативна. цілеспрямована молода команда, котра любить свою справу.Умови роботи:графік 3 на 2. с 10.00-20.00;55грн/год;харчування;вчасна видача зарплатні (2 рази на місяць)Від вас:бажання та вміння працювати в команді;дотримання санітарних норм;приготування страв за тех.картамизабезпечення чистоти та порядку на робочому місці",None,9 000 - 11 000 грн./за місяць,https://www.olx.ua/uk/obyavlenie/rabota/shukamo-kuharya-v-kafe-povar-IDLin1s.html,Опубліковано Сьогодні о 09:35
